scorer,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000
bodyparts,left-eye-outer,left-eye-outer,left-eye-outer,left-eye-inner,left-eye-inner,left-eye-inner,right-eye-outer,right-eye-outer,right-eye-outer,right-eye-inner,right-eye-inner,right-eye-inner
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
12036,271.74638080596924,60.78341007232666,1.0,245.12340128421783,51.67509317398071,1.0,57.2516508102417,65.17430782318115,1.0,77.15087807178497,51.73182725906372,1.0
12037,272.1113905906677,60.32326793670654,1.0,245.38542878627777,51.482325077056885,1.0,57.415940284729004,65.30158853530884,1.0,76.45178782939911,51.200294971466064,1.0
12038,272.2051510810852,60.20698928833008,1.0,245.3376077413559,51.43753671646118,1.0,57.841819286346436,64.972975730896,1.0,78.2194766998291,51.3984112739563,1.0
12039,271.814914226532,59.898255348205566,1.0,245.2621304988861,51.04406929016113,1.0,57.306233406066895,65.55344104766846,1.0,77.30148410797119,51.53093862533569,1.0
12040,272.57410621643066,60.41759395599365,1.0,245.5347226858139,52.19161605834961,1.0,58.08628785610199,65.30900955200195,1.0,75.99860095977783,52.34822750091553,1.0
12041,271.94693398475647,59.909706592559814,1.0,245.04914450645447,51.54437494277954,1.0,57.9101767539978,65.65414714813232,1.0,76.7982873916626,51.08651304244995,1.0
12042,271.7565608024597,60.08079433441162,1.0,245.59213888645172,50.98681306838989,1.0,58.07712411880493,65.66593170166016,1.0,76.44874668121338,51.81565284729004,1.0
12043,271.39310932159424,61.007246017456055,1.0,244.9910430908203,52.26955032348633,1.0,57.59052038192749,65.14334964752197,1.0,76.72822952270508,51.24356985092163,1.0
12044,271.0411183834076,60.702948570251465,1.0,244.40045955777168,52.16841125488281,1.0,57.980355739593506,64.535400390625,1.0,76.04884815216064,51.080368518829346,1.0
12045,271.7168400287628,59.83401107788086,1.0,244.82468712329865,51.88100576400757,1.0,56.791595697402954,65.07185459136963,1.0,76.77600288391113,51.22490739822388,1.0
12046,272.61521768569946,59.450551986694336,1.0,244.89087063074112,51.428932666778564,1.0,57.79292821884155,65.13856983184814,1.0,76.46016693115234,52.49318027496338,1.0
12047,271.2673797607422,60.8959436416626,1.0,244.5159021615982,52.405426025390625,1.0,57.08946919441223,65.20673084259033,1.0,76.71034049987793,51.69431018829346,1.0
12048,271.14156126976013,60.39003944396973,1.0,245.1236400604248,52.362863540649414,1.0,56.97897720336914,65.16983938217163,1.0,77.09040355682373,52.26483345031738,1.0
12049,272.6598916053772,59.04783296585083,1.0,245.19936072826385,51.76278829574585,1.0,56.11248755455017,64.49442195892334,1.0,76.42851161956787,51.60837936401367,1.0
12050,271.9141044616699,59.4610857963562,1.0,245.16452896595,52.41989231109619,1.0,58.088534116744995,65.27992248535156,1.0,76.54019451141357,52.2865514755249,1.0
12051,271.99776101112366,60.505855560302734,1.0,245.22391951084137,52.39332866668701,1.0,57.51495409011841,65.61771965026855,1.0,76.5903730392456,51.800381660461426,1.0
12052,271.6620018482208,60.20131874084473,1.0,245.56767749786377,51.98742914199829,1.0,58.489293575286865,65.20397186279297,1.0,75.1113543510437,51.8480167388916,1.0
12053,272.0242223739624,59.95837688446045,1.0,244.55828124284744,52.22160720825195,1.0,57.58143615722656,65.31461524963379,1.0,75.3922529220581,51.64600944519043,1.0
12054,272.0355463027954,59.541085720062256,1.0,245.4168722629547,51.802329540252686,1.0,57.185919761657715,65.16179752349854,1.0,76.88326454162598,51.656081676483154,1.0
12055,269.85569763183594,59.39887189865112,1.0,244.41890907287598,51.28001070022583,1.0,57.342607498168945,65.1059889793396,1.0,76.86824989318848,51.11010217666626,1.0
12056,270.2808084487915,58.56310415267944,1.0,244.97434878349304,51.498024463653564,1.0,56.89080476760864,64.28950309753418,1.0,76.45115038752556,52.39200496673584,1.0
12057,272.1827335357666,60.208173751831055,1.0,244.79198241233826,52.020121574401855,1.0,57.10579824447632,64.1368579864502,1.0,76.21212863922119,50.94273376464844,1.0
12058,271.9066116809845,60.32219409942627,1.0,244.9503996372223,51.72467374801636,1.0,57.26671385765076,64.48501777648926,1.0,76.29296970367432,50.9767107963562,1.0
12059,271.3238070011139,60.73981857299805,1.0,244.4654443860054,52.23913097381592,1.0,57.422324419021606,64.67432689666748,1.0,77.01963424682617,51.03373908996582,1.0
12060,271.7741436958313,59.64999294281006,1.0,244.8630269765854,51.596298694610596,1.0,58.66529321670532,65.63827610015869,1.0,76.36669731140137,51.777552127838135,1.0
12061,272.4972491264343,60.46874713897705,1.0,244.66354674100876,51.90753412246704,1.0,58.355687618255615,65.18327379226685,1.0,76.60929489135742,51.16110420227051,1.0
12062,272.2506160736084,59.930100440979004,1.0,244.95405572652817,51.844970703125,1.0,58.214146733284,64.86776542663574,1.0,76.05369186401367,51.62128782272339,1.0
12063,272.02162313461304,59.798006534576416,1.0,244.29207462072372,51.998218059539795,1.0,58.262375831604004,65.32576084136963,1.0,74.88661766052246,51.31456136703491,1.0
12064,272.4325695037842,60.027798652648926,1.0,244.79777079820633,51.658602237701416,1.0,57.48858451843262,65.12824630737305,1.0,75.90504360198975,51.65608549118042,1.0
12065,271.72888588905334,60.28753089904785,1.0,244.41006150841713,51.751253604888916,1.0,58.15896964073181,65.1575288772583,1.0,76.58466148376465,51.648579120635986,1.0
12066,272.06449604034424,59.74580430984497,1.0,245.4231481552124,51.499353885650635,1.0,57.86013865470886,64.93668937683105,1.0,75.29722785949707,51.58472681045532,1.0
12067,271.8613705635071,59.86221981048584,1.0,244.90877079963684,51.769601821899414,1.0,57.42651653289795,64.81264686584473,1.0,76.40049171447754,50.97367858886719,1.0
12068,272.08487606048584,60.27459144592285,1.0,244.63977420330048,52.32140636444092,1.0,57.69655799865723,64.73352813720703,1.0,75.9162049293518,51.677714824676514,1.0
12069,271.875093460083,59.23545742034912,1.0,244.73462170362473,51.78383541107178,1.0,58.40722608566284,64.25015544891357,1.0,76.20354652404785,50.967870235443115,1.0
12070,271.74275493621826,60.065876960754395,1.0,244.91438949108124,51.85209655761719,1.0,58.268067836761475,64.61282730102539,1.0,76.70400428771973,51.776538372039795,1.0
12071,273.28266620635986,59.47242784500122,1.0,245.4867502450943,51.67167520523071,1.0,58.08913505077362,64.72525310516357,1.0,75.69864559173584,52.186317443847656,1.0
12072,271.7712333202362,59.485291481018066,1.0,245.06123852729797,51.8672399520874,1.0,58.168784856796265,64.25312805175781,1.0,76.67194175720215,51.83365726470947,1.0
12073,272.37760162353516,59.94963979721069,1.0,245.10323655605316,52.16670799255371,1.0,57.50878310203552,65.08023452758789,1.0,76.43038845062256,51.89308786392212,1.0
12074,271.2886173725128,60.1221981048584,1.0,244.7679095864296,51.625099182128906,1.0,57.53529477119446,64.35150814056396,1.0,76.31544780731201,51.67055654525757,1.0
12075,270.8284721374512,60.66842174530029,1.0,245.0141419172287,52.18937397003174,1.0,58.37479484081268,64.51910877227783,1.0,76.54278755187988,51.79472017288208,1.0
12076,271.5838894844055,61.03915023803711,1.0,246.03180718421936,52.17236328125,1.0,57.79812145233154,63.39525604248047,1.0,76.81189155578613,50.690781116485596,1.0
12077,272.18328523635864,60.47815799713135,1.0,245.50806176662445,51.03970003128052,1.0,57.76116466522217,64.0241117477417,1.0,76.90707206726074,50.32309627532959,1.0
12078,272.35279750823975,59.7551474571228,1.0,245.8369116783142,50.6918830871582,1.0,57.699326515197754,64.11460208892822,1.0,76.25525856018066,50.266499519348145,1.0
12079,271.37150835990906,60.4295654296875,1.0,245.71030068397522,51.36791753768921,1.0,57.84356617927551,64.69719219207764,1.0,76.10302639007568,51.32114505767822,1.0
12080,272.56063652038574,60.14172172546387,1.0,245.95841217041016,51.859190464019775,1.0,58.167176961898804,63.52034950256348,1.0,77.48655891418457,50.80073118209839,1.0
12081,271.78261637687683,60.26894187927246,1.0,245.23608767986298,52.18581485748291,1.0,57.958966970443726,64.68050575256348,1.0,76.6607551574707,51.109328746795654,1.0
12082,271.91317915916443,61.12363910675049,1.0,244.5223672389984,52.52743434906006,1.0,57.86332106590271,64.2599287033081,1.0,77.04488468170166,51.36666250228882,1.0
12083,271.26288628578186,61.36307334899902,1.0,245.34034383296967,52.35276126861572,1.0,58.118027329444885,64.0472469329834,1.0,76.87011241912842,50.467060565948486,1.0
12084,271.36226058006287,61.27091598510742,1.0,245.32243657112122,51.34693098068237,1.0,57.476436376571655,64.22950839996338,1.0,76.95986080169678,50.75870943069458,1.0
12085,272.0025143623352,60.96318244934082,1.0,244.98835706710815,52.467472076416016,1.0,57.90906286239624,64.20271873474121,1.0,77.34961032867432,50.38131618499756,1.0
12086,271.06427931785583,60.953495025634766,1.0,245.13689923286438,51.869412899017334,1.0,57.87812352180481,64.12290287017822,1.0,77.4445686340332,50.47204875946045,1.0
12087,271.19671869277954,61.43120193481445,1.0,245.1081326007843,52.687015533447266,1.0,58.238911151885986,63.5981388092041,1.0,76.25375366210938,50.145461559295654,1.0
12088,271.5287764072418,61.612083435058594,1.0,245.1956877708435,52.97647666931152,1.0,57.80038619041443,64.39625549316406,1.0,76.20767402648926,51.31101179122925,1.0
12089,271.6711287498474,60.580223083496094,1.0,245.22314298152924,52.666648864746094,1.0,57.86350917816162,64.20903205871582,1.0,76.79125881195068,50.515631675720215,1.0
12090,272.2422351837158,60.863694190979004,1.0,245.56194365024567,52.1295051574707,1.0,57.85693717002869,64.23321056365967,1.0,77.93215656280518,50.71777629852295,1.0
12091,271.22233533859253,61.17722797393799,1.0,245.70010137557983,51.923075675964355,1.0,57.72865629196167,64.39666938781738,1.0,77.02635192871094,49.90240526199341,1.0
12092,271.0221617221832,60.426344871520996,1.0,245.16958832740784,52.202256202697754,1.0,57.96005439758301,64.08859443664551,1.0,77.5412483215332,50.940712451934814,1.0
12093,271.7451927661896,61.35067081451416,1.0,245.72303521633148,52.133705139160156,1.0,57.99278545379639,64.81063842773438,1.0,76.91120052337646,50.99519205093384,1.0
12094,270.61012721061707,61.12474822998047,1.0,245.38853895664215,51.98912286758423,1.0,57.93290710449219,64.48219680786133,1.0,76.86106872558594,50.71338748931885,1.0
12095,271.17303919792175,60.827362060546875,1.0,245.0608937740326,52.490614891052246,1.0,57.933746099472046,64.10457801818848,1.0,76.92931747436523,50.99129056930542,1.0
12096,271.4367997646332,61.217976570129395,1.0,245.2579071521759,51.975019454956055,1.0,57.32984113693237,64.76933193206787,1.0,75.88333082199097,50.976802349090576,1.0
12097,271.3702654838562,61.64660835266113,1.0,244.64375633001328,52.017531394958496,1.0,57.20632839202881,64.87328720092773,1.0,77.83982372283936,51.0988712310791,1.0
12098,270.3777823448181,61.03844165802002,1.0,244.37113451957703,52.35167121887207,1.0,57.71444916725159,64.58524513244629,1.0,77.20925521850586,50.823028564453125,1.0
12099,270.8501832485199,61.82760524749756,1.0,245.4335378408432,52.105533599853516,1.0,57.899391889572144,63.962772369384766,1.0,77.11512470245361,50.304580211639404,1.0
12100,271.41268944740295,60.78789710998535,1.0,245.20990562438965,51.61787176132202,1.0,58.002233028411865,64.51727199554443,1.0,76.64803218841553,50.113494873046875,1.0
12101,271.2243196964264,60.83493518829346,1.0,245.0267915725708,52.43435001373291,1.0,57.91923761367798,64.89715480804443,1.0,77.05880165100098,50.84315538406372,1.0
12102,272.00229930877686,59.7696213722229,1.0,245.10921549797058,52.0653190612793,1.0,57.04082179069519,64.50576305389404,1.0,77.26582431793213,50.40625810623169,1.0
12103,271.7220079898834,60.82844829559326,1.0,245.92530238628387,52.422101974487305,1.0,57.68614172935486,64.85578441619873,1.0,77.63126754760742,51.693625926971436,1.0
12104,272.6950378417969,59.17238759994507,1.0,244.8703538775444,51.65513229370117,1.0,58.44995594024658,65.25243854522705,1.0,75.90903759002686,51.63037157058716,1.0
12105,272.5188641548157,59.13899278640747,1.0,245.0813933610916,51.04690980911255,1.0,57.34837293624878,64.36552810668945,1.0,76.41955757141113,51.0333685874939,1.0
12106,271.6677007675171,59.765597343444824,1.0,244.58144932985306,51.82243585586548,1.0,57.36807870864868,65.08379459381104,1.0,75.79048728942871,51.11060667037964,1.0
12107,271.7249834537506,58.549763202667236,1.0,243.85545560717583,51.698944091796875,1.0,57.223044872283936,64.90528583526611,1.0,76.16230964660645,50.015116691589355,1.0
12108,271.1446440219879,59.53603744506836,1.0,244.9408894777298,51.38838243484497,1.0,57.74483871459961,64.06722450256348,1.0,76.00728702545166,50.8330454826355,1.0
12109,271.72596883773804,60.23421859741211,1.0,244.5684037208557,52.094658851623535,1.0,57.35412120819092,64.4922742843628,1.0,76.0067367553711,51.1000018119812,1.0
12110,271.90711736679077,60.02488422393799,1.0,245.42301774024963,51.413652420043945,1.0,57.765167474746704,65.08538818359375,1.0,77.24699592590332,51.461491107940674,1.0
12111,271.6408591270447,61.34897327423096,1.0,244.7091544866562,52.07863521575928,1.0,58.154614090919495,65.03001117706299,1.0,75.794912815094,51.17731761932373,1.0
12112,271.76117181777954,59.81842374801636,1.0,244.95676058530807,51.442163944244385,1.0,58.06910479068756,65.2895040512085,1.0,76.73943042755127,51.62481212615967,1.0
12113,271.91483211517334,60.28916072845459,1.0,244.7484878897667,52.03096580505371,1.0,57.742716789245605,65.07816696166992,1.0,77.50751876831055,51.436259269714355,1.0
12114,271.8983042240143,59.51088094711304,1.0,244.87444061040878,52.040374755859375,1.0,57.29801940917969,64.70509243011475,1.0,76.49518775939941,51.32962226867676,1.0
12115,271.8833384513855,59.17576551437378,1.0,245.08530282974243,51.67264413833618,1.0,57.58155155181885,65.3020191192627,1.0,76.71867084503174,51.44656753540039,1.0
12116,271.2408649921417,59.2684645652771,1.0,244.753298163414,51.48931121826172,1.0,56.899248123168945,64.47195720672607,1.0,78.03460121154785,51.029860973358154,1.0
12117,271.7993474006653,59.80168867111206,1.0,245.04106521606445,52.13927364349365,1.0,56.17575716972351,63.98155212402344,1.0,77.85500717163086,50.80794858932495,1.0
12118,271.57432436943054,59.2085337638855,1.0,244.97073590755463,51.52232599258423,1.0,57.08501744270325,64.50492572784424,1.0,77.88987064361572,51.443378925323486,1.0
12119,271.787615776062,61.058146476745605,1.0,244.62627321481705,52.51262092590332,1.0,56.87424421310425,65.47988033294678,1.0,77.38740253448486,50.72257995605469,1.0
12120,271.51851439476013,60.061065673828125,1.0,245.36834740638733,51.55560064315796,1.0,56.65437698364258,65.0874695777893,1.0,77.39052963256836,51.13610315322876,1.0
12121,272.3535723686218,59.7511100769043,1.0,245.03485691547394,51.67236089706421,1.0,56.23027515411377,65.25122165679932,1.0,78.01830673217773,51.205206871032715,1.0
12122,272.0219449996948,59.82752513885498,1.0,245.4477254152298,51.90944528579712,1.0,57.61194705963135,65.41986656188965,1.0,77.46695613861084,51.53784942626953,1.0
12123,272.305627822876,59.517430782318115,1.0,245.05686497688293,51.27445888519287,1.0,57.065377712249756,65.13787937164307,1.0,77.09326839447021,51.42108106613159,1.0
12124,272.20677852630615,58.411080837249756,1.0,245.21762430667877,51.614166259765625,1.0,56.683284282684326,64.64239406585693,1.0,78.27957916259766,51.476510524749756,1.0
12125,272.16314935684204,61.10094165802002,1.0,244.84308063983917,51.44533348083496,1.0,56.42240285873413,64.70314931869507,1.0,76.68003749847412,51.51636838912964,1.0
12126,272.15882778167725,60.553324699401855,1.0,244.5670485496521,51.96102476119995,1.0,56.89158296585083,65.02344274520874,1.0,77.86257362365723,50.69740295410156,1.0
12127,272.019935131073,60.30995273590088,1.0,244.86031275987625,52.221354484558105,1.0,57.685935497283936,65.28653478622437,1.0,77.05324935913086,51.86569166183472,1.0
12128,271.5090181827545,61.0496129989624,1.0,244.72484290599823,51.93550682067871,1.0,57.32474756240845,65.47207880020142,1.0,77.22601985931396,51.2785062789917,1.0
12129,271.64270639419556,61.636953353881836,1.0,245.09754407405853,52.289215087890625,1.0,57.48339319229126,65.084228515625,1.0,77.5369291305542,51.251439571380615,1.0
12130,272.4234576225281,60.00419807434082,1.0,245.28227972984314,52.400665283203125,1.0,56.105732679367065,64.55054378509521,1.0,77.44602108001709,51.94246530532837,1.0
12131,272.4416079521179,60.92492485046387,1.0,245.02235984802246,51.80887985229492,1.0,56.36502695083618,64.36358404159546,1.0,76.57990837097168,51.403762340545654,1.0
12132,271.83648896217346,60.51533317565918,1.0,244.6433230638504,51.46058177947998,1.0,56.73673343658447,64.81506824493408,1.0,76.88770389556885,51.611873149871826,1.0
12133,271.7220115661621,59.76330804824829,1.0,244.71007895469666,51.39650249481201,1.0,56.56516146659851,64.34802341461182,1.0,77.6403865814209,51.78618049621582,1.0
12134,272.2246198654175,59.90507650375366,1.0,245.22108244895935,51.84758377075195,1.0,57.23560428619385,64.86343431472778,1.0,77.47058582305908,51.67683553695679,1.0
12135,271.76301193237305,60.54269504547119,1.0,244.44528105854988,51.88381385803223,1.0,57.12644100189209,65.203622341156,1.0,77.21720886230469,51.83435297012329,1.0
12136,271.1508460044861,60.8555850982666,1.0,244.76549065113068,51.417359828948975,1.0,56.905930042266846,65.5696930885315,1.0,78.16323566436768,50.675559997558594,1.0
12137,272.21518754959106,59.50065040588379,1.0,245.76385939121246,51.294496059417725,1.0,57.531418323516846,65.3878231048584,1.0,76.92962169647217,51.40949726104736,1.0
12138,271.49160647392273,60.43438148498535,1.0,244.75211811065674,51.349950313568115,1.0,57.61237931251526,65.39203262329102,1.0,77.6206693649292,51.14537811279297,1.0
12139,271.70773434638977,60.85888481140137,1.0,245.06693816184998,51.16328477859497,1.0,56.631229400634766,65.34629392623901,1.0,77.85945796966553,51.442299365997314,1.0
12140,271.49700379371643,62.00360584259033,1.0,245.12091183662415,51.92615509033203,1.0,58.05255126953125,65.40579891204834,1.0,76.61250877380371,52.06465816497803,1.0
12141,271.6821825504303,60.57790565490723,1.0,245.1462117433548,52.28302574157715,1.0,57.53993034362793,65.94596481323242,1.0,77.45452785491943,52.197378158569336,1.0
12142,271.9572811126709,60.48091793060303,1.0,244.79138159751892,51.98072576522827,1.0,57.130165576934814,64.89397525787354,1.0,77.65103530883789,51.215795040130615,1.0
